n5	n1	46.6	296	2.8e-65	239
n5	n89	44.5	308	3.66e-65	238
n5	n66	44.3	307	3.66e-65	238
n5	n76	44.7	302	3.1e-64	235
n5	n75	47.2	282	3.1e-64	235
n5	n59	44.9	296	9.01e-64	234
n5	n36	44.7	293	8.43e-62	227
n5	n19	43.6	314	7.14e-61	224
n5	n41	44.7	304	9.32e-61	224
n5	n88	43.7	277	3.54e-60	222
n5	n61	41.0	310	6.68e-59	218
n5	n60	41.9	313	2.15e-57	213
n5	n20	42.7	281	1.18e-55	207
n5	n43	40.8	272	7.91e-52	194
n5	n42	38.1	278	5.68e-42	161
n5	n82	33.9	257	2.56e-34	136
n5	n79	32.3	254	1.9e-29	120
n5	n67	32.3	263	5.52e-29	118
n5	n50	30.9	243	1.36e-27	114
n5	n40	29.8	289	2.93e-22	96
n5	n63	27.7	282	9.76e-18	81
n5	n38	25.5	326	3.47e-15	72
n5	n90	25.9	263	5.54e-13	65
n5	n17	27.3	161	3.85e-06	42
n5	n85	29.0	69	9.48e-05	38
n5	n133	24.9	189	0.000162	37
n5	n39	25.0	76	0.00036	36
n5	n85	42.6	47	0.00047	35
n5	n3	22.4	201	0.00105	34
n5	n108	27.5	160	0.00105	34
n5	n35	21.4	201	0.00137	34
n5	n107	26.6	184	0.00398	32
n5	n93	22.7	194	0.00679	32
n5	n65	27.8	115	0.00887	31
n5	n96	26.1	92	0.0116	31
n5	n190	25.9	232	0.0258	30
n5	n194	27.2	173	0.0575	28
n5	n39	25.2	115	0.0751	28
n5	n182	23.3	146	0.0751	28
n5	n137	25.3	95	0.0981	28
n5	n110	27.6	87	0.128	27
n5	n96	20.9	215	0.285	26
n5	n92	21.2	193	0.285	26
n5	n200	22.5	218	0.373	26
n5	n122	27.5	102	0.636	25
n5	n105	25.7	74	0.636	25
n5	n168	21.5	107	1.08	24
n5	n183	36.2	69	1.08	24
n5	n127	23.2	276	1.42	24
n5	n98	26.6	79	1.42	24
n5	n175	25.7	74	1.85	23
n5	n127	28.2	78	1.85	23
n5	n35	32.8	67	2.42	23
n5	n105	27.5	51	2.42	23
n5	n132	25.7	210	2.42	23
n5	n99	23.4	124	3.15	23
n5	n188	23.6	195	4.12	22
n5	n123	24.1	291	5.38	22
n5	n176	23.8	126	5.38	22
n5	n210	29.3	41	5.38	22
n5	n124	22.1	249	5.38	22
n5	n81	25.9	85	5.38	22
n5	n136	34.9	43	7.03	22
n5	n162	26.7	101	7.03	22
n5	n192	23.3	172	9.18	21
n5	n98	87.5	8	9.18	21
n5	n158	25.9	239	9.18	21
n5	n159	20.6	238	9.18	21
n5	n106	23.4	261	12	21
n5	n109	23.8	265	12	21
n5	n108	36.2	47	12	21
n5	n165	38.7	31	12	21
n5	n189	43.2	37	12	21
n5	n194	32.6	43	15.7	20
n5	n198	27.4	84	20.4	20
n5	n193	29.0	107	20.4	20
n5	n3	34.1	44	20.4	20
n5	n187	23.1	195	20.4	20
n5	n118	41.2	17	20.4	20
n5	n136	35.4	48	26.7	20
n5	n180	23.6	161	26.7	20
n5	n164	22.5	173	26.7	20
n5	n161	22.5	173	26.7	20
n5	n143	32.4	37	26.7	20
n5	n204	38.5	39	26.7	20
n5	n204	28.6	63	26.7	20
n5	n203	30.5	59	26.7	20
n5	n102	21.4	243	26.7	20
n5	n170	31.0	58	26.7	20
n5	n183	28.3	60	26.7	20
n5	n172	29.7	37	34.9	19
n5	n209	34.0	47	34.9	19
n5	n143	54.5	22	34.9	19
n5	n113	42.9	14	34.9	19
n5	n114	42.9	14	34.9	19
n5	n186	24.1	174	34.9	19
n5	n163	60.0	10	34.9	19
n5	n145	25.6	82	34.9	19
n5	n113	22.9	83	34.9	19
n5	n35	35.1	37	45.6	19
n5	n124	22.0	109	45.6	19
n5	n186	29.8	94	45.6	19
n5	n106	29.1	86	45.6	19
n5	n194	26.6	79	45.6	19
n5	n40	23.1	156	45.6	19
n5	n91	31.8	44	59.5	18
n5	n187	24.4	86	59.5	18
n5	n188	24.4	86	59.5	18
n5	n165	22.6	133	59.5	18
n5	n191	23.8	105	59.5	18
n5	n100	42.9	28	59.5	18
n5	n162	22.6	133	59.5	18
n5	n143	24.6	232	59.5	18
n5	n178	21.7	161	77.7	18
n5	n116	23.4	77	77.7	18
n5	n125	28.3	46	77.7	18
n5	n108	23.9	67	77.7	18
n5	n202	50.0	26	77.7	18
n5	n170	33.3	33	77.7	18
n5	n156	42.9	14	77.7	18
n5	n193	35.7	28	77.7	18
n5	n114	28.6	56	77.7	18
n5	n195	27.0	89	77.7	18
n5	n130	20.3	118	77.7	18
n5	n130	30.0	30	77.7	18
n5	n195	29.5	44	101	18
n5	n117	30.8	52	101	18
n5	n123	30.6	62	101	18
n5	n141	27.6	58	101	18
n5	n184	40.0	30	101	18
n5	n129	39.1	23	101	18
n5	n157	27.0	74	101	18
n5	n212	31.1	45	101	18
n5	n167	46.7	15	101	18
n5	n167	38.9	18	101	18
n5	n104	45.0	20	101	18
n5	n166	46.7	15	101	18
n5	n164	23.8	42	101	18
n5	n166	38.9	18	101	18
n5	n161	23.8	42	101	18
n5	n101	36.4	44	133	17
n5	n190	30.8	26	133	17
n5	n125	28.8	59	133	17
n5	n113	31.2	32	133	17
n5	n189	40.0	15	133	17
n5	n168	47.8	23	133	17
n5	n126	24.1	116	133	17
n5	n178	31.6	57	133	17
n5	n193	30.0	40	133	17
n5	n204	40.9	22	133	17
n5	n103	19.8	111	133	17
n5	n117	38.5	13	133	17
n5	n186	34.5	29	173	17
n5	n3	31.9	47	173	17
n5	n183	29.5	61	173	17
n5	n163	27.5	40	173	17
n5	n157	53.8	26	173	17
n5	n204	26.7	101	173	17
n5	n116	85.7	7	173	17
n5	n150	41.2	17	173	17
n5	n118	36.8	19	173	17
n5	n104	66.7	12	173	17
n5	n115	85.7	7	173	17
n5	n179	22.4	161	173	17
n5	n123	40.0	25	173	17
n5	n102	38.9	18	173	17
n5	n193	34.5	29	173	17
n5	n213	50.0	10	173	17
n5	n174	30.6	36	173	17
n5	n93	38.9	18	226	17
n5	n61	29.6	27	226	17
n5	n186	30.0	40	226	17
n5	n93	38.5	39	226	17
n5	n114	32.4	34	226	17
n5	n163	34.6	26	226	17
n5	n207	34.8	23	226	17
n5	n196	41.7	12	226	17
n5	n171	70.0	10	226	17
n5	n173	27.6	58	226	17
n5	n213	23.6	55	295	16
n5	n165	53.8	13	295	16
n5	n154	20.0	60	295	16
n5	n171	38.5	26	295	16
n5	n131	25.9	27	295	16
n5	n128	43.5	23	295	16
n5	n203	46.7	15	295	16
n5	n99	34.6	26	295	16
n5	n3	54.5	11	295	16
n5	n196	60.0	10	295	16
n5	n183	25.4	114	295	16
n5	n157	33.3	30	295	16
n5	n189	30.6	36	295	16
n5	n197	29.9	67	295	16
n5	n205	42.3	26	295	16
n5	n186	34.6	26	295	16
n5	n193	34.6	26	295	16
n5	n118	43.8	16	386	16
n5	n193	56.2	16	386	16
n5	n112	25.0	96	386	16
n5	n171	24.0	96	386	16
n5	n170	25.6	43	386	16
n5	n169	40.0	25	386	16
n5	n124	60.0	10	386	16
n5	n110	41.2	17	386	16
n5	n101	27.9	43	386	16
n5	n202	83.3	6	386	16
n5	n100	21.0	105	386	16
n5	n186	56.2	16	386	16
n5	n195	37.0	27	386	16
n5	n204	25.6	39	386	16
n5	n156	19.6	97	504	15
n5	n99	55.6	9	504	15
n5	n67	32.1	28	504	15
n5	n167	28.6	14	504	15
n5	n172	38.9	18	504	15
n5	n115	23.3	30	504	15
n5	n189	33.3	15	504	15
n5	n166	28.6	14	504	15
n5	n127	38.9	18	504	15
n5	n203	35.3	17	504	15
n5	n158	35.0	20	504	15
n5	n191	26.7	86	504	15
n5	n177	41.7	12	504	15
n5	n209	29.5	95	504	15
n5	n113	42.9	14	504	15
n5	n164	26.9	26	658	15
n5	n185	35.3	17	658	15
n5	n157	23.8	84	658	15
n5	n103	54.5	11	658	15
n5	n125	42.9	14	658	15
n5	n113	33.3	18	658	15
n5	n192	69.2	13	658	15
n5	n184	35.3	17	658	15
n5	n195	43.8	16	658	15
n5	n201	66.7	9	658	15
n5	n117	45.5	11	658	15
n5	n196	42.9	14	658	15
n5	n164	35.3	17	658	15
n5	n102	29.2	24	658	15
n5	n99	33.3	27	658	15
n5	n124	41.4	29	658	15
n5	n118	35.3	17	658	15
n5	n208	62.5	8	658	15
n5	n24	29.6	27	658	15
n5	n112	27.8	36	658	15
n5	n156	23.0	61	658	15
n5	n188	58.3	12	658	15
n5	n161	35.3	17	658	15
n5	n187	58.3	12	658	15
n5	n161	26.9	26	658	15
n5	n129	66.7	6	859	15
n5	n123	42.9	14	859	15
n5	n82	38.9	18	859	15
n5	n210	50.0	12	859	15
n5	n195	50.0	12	859	15
n5	n149	62.5	8	859	15
n5	n204	50.0	10	859	15
n5	n130	50.0	10	859	15
n5	n38	66.7	6	859	15
n5	n108	50.0	12	859	15
n5	n108	36.4	33	859	15
n5	n107	50.0	16	859	15
n5	n193	46.2	13	859	15
n5	n111	22.2	54	859	15
n5	n43	38.1	21	859	15
n5	n112	40.0	20	859	15
n5	n174	28.6	28	859	15
n5	n197	80.0	5	859	15
n5	n157	44.4	9	859	15
n5	n110	42.1	19	859	15
n5	n126	62.5	8	859	15
n5	n212	37.5	16	859	15
n9	n9	100.0	315	8.49e-185	636
n9	n81	62.2	307	1.03e-105	373
n9	n62	64.8	261	8.42e-100	354
n9	n64	67.7	254	2.45e-99	352
n9	n53	63.2	258	1.49e-96	343
n9	n6	58.1	298	3.31e-96	342
n9	n5	59.0	295	9.01e-94	334
n9	n2	62.2	259	7.63e-93	330
n9	n54	62.0	258	1.3e-92	330
n9	n52	59.8	259	4.95e-92	328
n9	n87	56.6	290	6.46e-92	327
n9	n27	57.0	302	1.1e-91	327
n9	n22	57.0	302	1.1e-91	327
n9	n72	54.8	299	3.21e-91	325
n9	n15	56.2	304	7.14e-91	324
n9	n44	56.2	304	7.14e-91	324
n9	n46	56.2	304	7.14e-91	324
n9	n23	56.0	302	7.9e-90	320
n9	n29	54.0	326	7.9e-90	320
n9	n80	55.6	304	2.3e-89	319
n9	n78	57.0	291	2.3e-89	319
n9	n30	59.7	263	8.73e-89	317
n9	n11	59.7	263	8.73e-89	317
n9	n26	59.7	263	1.14e-88	317
n9	n74	57.2	297	1.94e-88	316
n9	n8	59.5	264	4.33e-88	315
n9	n14	52.8	326	7.39e-88	314
n9	n25	55.3	304	7.39e-88	314
n9	n45	52.8	326	7.39e-88	314
n9	n16	58.9	263	2.15e-87	312
n9	n13	58.9	263	2.81e-87	312
n9	n24	52.8	301	1.39e-86	310
n9	n12	59.3	263	6.92e-86	307
n9	n31	59.3	263	6.92e-86	307
n9	n56	59.3	258	9.03e-86	307
n9	n10	58.6	263	2.63e-85	305
n9	n57	58.1	258	1.3e-84	303
n9	n55	57.8	258	4.96e-84	301
n9	n33	55.7	289	1.44e-83	300
n9	n28	51.7	290	1.35e-81	293
n9	n34	53.0	298	1.4e-78	283
n9	n73	51.9	291	4.06e-78	282
n9	n32	49.8	295	4.06e-78	282
n9	n69	51.1	278	1.11e-75	273
n9	n18	49.5	303	2.47e-75	272
n9	n58	49.3	292	9.37e-75	270
n9	n42	49.5	275	6.07e-74	268
n9	n70	47.5	299	1.35e-73	267
n9	n1	51.9	266	1.83e-70	256
n9	n4	47.0	304	3.12e-70	255
n9	n83	48.1	297	1.55e-69	253
n9	n89	46.6	305	2.64e-69	252
n9	n47	47.9	305	7.68e-69	251
n9	n21	47.9	305	7.68e-69	251
n9	n51	46.0	311	1.6e-66	243
n9	n41	47.6	292	1.04e-65	240
n9	n68	42.9	296	5.7e-64	235
n9	n88	47.7	260	5.7e-64	235
n9	n76	43.2	301	5.7e-64	235
n9	n75	48.4	254	9.72e-64	234
n9	n36	43.5	308	1.27e-63	233
n9	n7	43.4	302	2.83e-63	232
n9	n66	42.0	305	3.13e-62	229
n9	n60	44.4	270	6.97e-62	228
n9	n19	41.0	307	2.24e-60	223
n9	n61	42.2	275	1.61e-58	216
n9	n59	39.9	303	3.58e-58	215
n9	n86	42.9	268	1.96e-56	210
n9	n71	41.7	264	2.56e-56	209
n9	n77	40.7	290	2.4e-54	203
n9	n20	42.6	272	7.72e-53	198
n9	n43	36.1	285	3.36e-48	182
n9	n82	36.3	248	1.73e-36	143
n9	n67	35.8	260	4.7e-34	135
n9	n50	32.6	264	2.58e-32	129
n9	n79	33.2	265	2.19e-31	126
n9	n63	28.1	260	1.28e-23	101
n9	n40	29.3	184	1.33e-20	91
n9	n38	28.9	187	1.86e-14	70
n9	n90	26.2	244	2.97e-12	63
n9	n134	28.1	121	4.9e-07	45
n9	n3	26.8	183	3.18e-06	43
n9	n35	25.9	170	7.08e-06	42
n9	n17	31.8	88	4.59e-05	39
n9	n133	24.8	157	0.000174	37
n9	n65	26.2	122	0.000174	37
n9	n85	27.6	145	0.000228	37
n9	n183	23.1	337	0.000388	36
n9	n105	28.0	118	0.000507	35
n9	n127	23.3	253	0.0125	31
n9	n85	29.9	67	0.0125	31
n9	n176	24.7	182	0.0163	30
n9	n96	36.4	44	0.0213	30
n9	n49	29.8	114	0.0213	30
n9	n182	20.0	300	0.062	28
n9	n83	26.6	128	0.062	28
n9	n97	27.0	111	0.138	27
n9	n108	26.7	161	0.138	27
n9	n129	23.7	228	0.18	27
n9	n39	22.1	77	0.18	27
n9	n102	24.2	198	0.18	27
n9	n124	22.5	253	0.236	27
n9	n98	24.3	140	0.236	27
n9	n137	25.5	157	0.525	25
n9	n39	25.3	75	0.686	25
n9	n123	26.4	125	0.686	25
n9	n92	21.8	193	0.896	25
n9	n127	32.6	86	0.896	25
n9	n124	22.2	239	1.17	24
n9	n107	24.6	130	1.17	24
n9	n91	34.8	69	1.53	24
n9	n194	27.2	114	1.53	24
n9	n110	25.7	101	1.99	23
n9	n178	28.9	149	2.61	23
n9	n42	21.8	229	2.61	23
n9	n24	34.9	43	3.4	23
n9	n112	23.2	310	3.4	23
n9	n163	26.1	46	4.44	22
n9	n165	21.8	216	4.44	22
n9	n81	27.7	141	4.44	22
n9	n118	27.0	74	4.44	22
n9	n177	23.2	151	4.44	22
n9	n174	30.2	63	4.44	22
n9	n144	22.2	153	4.44	22
n9	n200	23.9	197	4.44	22
n9	n168	23.5	204	4.44	22
n9	n142	23.7	131	5.8	22
n9	n179	31.9	72	5.8	22
n9	n49	25.4	67	5.8	22
n9	n197	22.6	84	7.58	22
n9	n113	27.4	73	7.58	22
n9	n179	27.2	147	7.58	22
n9	n102	43.5	23	9.9	21
n9	n180	27.2	147	9.9	21
n9	n196	27.7	65	9.9	21
n9	n183	27.3	121	9.9	21
n9	n208	28.4	74	9.9	21
n9	n105	30.6	62	12.9	21
n9	n165	43.2	37	12.9	21
n9	n169	20.2	99	12.9	21
n9	n162	43.2	37	12.9	21
n9	n162	28.2	39	12.9	21
n9	n141	24.6	183	12.9	21
n9	n132	28.7	87	16.9	20
n9	n180	31.0	71	16.9	20
n9	n178	28.1	160	16.9	20
n9	n122	24.8	165	22.1	20
n9	n210	34.1	44	22.1	20
n9	n193	24.5	192	22.1	20
n9	n212	26.5	166	22.1	20
n9	n43	25.3	75	28.8	20
n9	n60	33.3	42	28.8	20
n9	n114	42.9	14	28.8	20
n9	n161	24.0	146	28.8	20
n9	n123	28.2	71	28.8	20
n9	n164	24.2	149	28.8	20
n9	n186	23.1	195	28.8	20
n9	n126	28.0	100	28.8	20
n9	n199	36.4	33	37.6	19
n9	n116	50.0	12	37.6	19
n9	n169	28.6	63	37.6	19
n9	n96	23.0	191	37.6	19
n9	n144	23.8	126	37.6	19
n9	n191	25.7	70	37.6	19
n9	n113	30.3	33	37.6	19
n9	n103	25.0	76	37.6	19
n9	n115	50.0	12	37.6	19
n9	n206	57.1	14	37.6	19
n9	n186	27.1	59	37.6	19
n9	n123	26.2	122	49.1	19
n9	n167	25.6	43	49.1	19
n9	n136	34.3	35	49.1	19
n9	n166	25.6	43	49.1	19
n9	n131	23.1	147	49.1	19
n9	n99	30.2	63	49.1	19
n9	n41	25.9	58	49.1	19
n9	n193	25.0	64	49.1	19
n9	n205	25.9	108	49.1	19
n9	n163	22.2	99	49.1	19
n9	n164	42.9	14	64.2	18
n9	n108	23.6	229	64.2	18
n9	n118	20.7	58	64.2	18
n9	n181	57.1	14	64.2	18
n9	n93	30.1	73	64.2	18
n9	n132	23.4	188	64.2	18
n9	n128	44.4	18	64.2	18
n9	n161	42.9	14	64.2	18
n9	n112	28.8	59	64.2	18
n9	n40	32.6	46	83.8	18
n9	n17	25.3	75	83.8	18
n9	n194	26.6	94	83.8	18
n9	n181	23.1	134	83.8	18
n9	n172	26.9	67	83.8	18
n9	n137	25.7	74	83.8	18
n9	n156	25.5	51	83.8	18
n9	n117	36.0	25	83.8	18
n9	n93	25.0	60	109	18
n9	n189	30.8	26	109	18
n9	n91	29.0	31	109	18
n9	n157	42.9	21	109	18
n9	n123	21.2	80	109	18
n9	n103	33.3	45	109	18
n9	n158	29.2	72	143	17
n9	n124	29.0	69	143	17
n9	n58	27.0	100	143	17
n9	n159	26.8	41	143	17
n9	n212	46.2	13	143	17
n9	n128	40.7	27	143	17
n9	n162	35.5	62	143	17
n9	n102	35.3	17	143	17
n9	n101	28.0	50	143	17
n9	n132	29.6	27	143	17
n9	n203	24.4	135	143	17
n9	n106	33.3	33	143	17
n9	n158	47.4	19	187	17
n9	n206	32.7	49	187	17
n9	n203	45.0	20	187	17
n9	n35	40.0	15	187	17
n9	n117	36.4	22	187	17
n9	n105	21.3	136	187	17
n9	n127	22.1	204	187	17
n9	n212	40.7	27	187	17
n9	n114	26.4	72	187	17
n9	n205	42.9	21	187	17
n9	n113	38.1	21	187	17
n9	n204	26.8	41	187	17
n9	n196	28.8	66	187	17
n9	n110	28.3	53	187	17
n9	n202	83.3	6	244	17
n9	n188	25.4	134	244	17
n9	n185	31.6	19	244	17
n9	n130	22.1	149	244	17
n9	n145	29.0	62	244	17
n9	n201	77.8	9	244	17
n9	n104	33.3	39	244	17
n9	n204	45.0	20	244	17
n9	n194	31.4	35	319	16
n9	n187	25.2	135	319	16
n9	n212	38.5	13	319	16
n9	n204	35.9	39	319	16
n9	n114	30.8	52	319	16
n9	n159	38.5	26	319	16
n9	n203	41.7	12	319	16
n9	n162	42.9	14	319	16
n9	n173	26.9	67	319	16
n9	n176	23.5	115	319	16
n9	n109	24.8	101	319	16
n9	n17	40.0	15	319	16
n9	n103	46.2	13	416	16
n9	n184	30.3	33	416	16
n9	n194	54.5	11	416	16
n9	n63	27.7	47	416	16
n9	n79	37.5	16	416	16
n9	n116	21.6	37	416	16
n9	n184	36.8	19	416	16
n9	n115	30.2	43	416	16
n9	n175	43.8	16	416	16
n9	n85	33.3	36	416	16
n9	n156	37.5	24	416	16
n9	n144	38.1	21	416	16
n9	n132	40.0	15	416	16
n9	n158	28.8	59	416	16
n9	n203	75.0	8	416	16
n9	n101	35.9	39	416	16
n9	n102	33.3	27	416	16
n9	n99	27.3	33	416	16
n9	n208	35.5	31	416	16
n9	n212	36.0	25	416	16
n9	n204	20.2	94	543	15
n9	n205	41.7	12	543	15
n9	n98	30.8	39	543	15
n9	n104	60.0	10	543	15
n9	n175	50.0	14	543	15
n9	n63	27.3	44	543	15
n9	n63	29.3	41	543	15
n9	n208	30.8	26	543	15
n9	n190	23.3	30	543	15
n9	n156	37.5	16	543	15
n9	n132	40.0	15	543	15
n9	n113	30.3	33	543	15
n9	n117	25.5	55	543	15
n9	n112	41.2	17	543	15
n9	n207	27.7	47	543	15
n9	n197	62.5	8	710	15
n9	n60	57.1	7	710	15
n9	n122	45.5	11	710	15
n9	n113	83.3	6	710	15
n9	n189	25.0	24	710	15
n9	n76	45.5	11	710	15
n9	n61	41.7	12	710	15
n9	n98	55.6	9	710	15
n9	n185	33.3	30	710	15
n9	n115	54.5	11	710	15
n9	n204	43.8	16	710	15
n9	n133	83.3	6	710	15
n9	n91	75.0	8	710	15
n9	n129	55.6	9	710	15
n9	n116	54.5	11	710	15
n9	n65	83.3	6	710	15
n9	n3	41.7	12	710	15
n9	n174	43.5	23	710	15
n9	n194	25.3	75	710	15
n9	n111	75.0	8	710	15
n9	n173	32.6	46	927	15
n9	n203	33.3	18	927	15
n9	n207	46.2	13	927	15
n9	n36	55.6	9	927	15
n9	n203	36.8	19	927	15
n9	n104	55.6	9	927	15
n9	n106	47.1	17	927	15
n9	n182	71.4	7	927	15
n9	n107	43.8	16	927	15
n9	n106	71.4	7	927	15
n9	n110	100.0	5	927	15
n9	n123	30.6	36	927	15
n9	n170	75.0	8	927	15
n9	n189	28.6	21	927	15
n9	n176	50.0	10	927	15
n9	n174	55.6	9	927	15
n9	n189	24.4	45	927	15
n9	n65	40.0	15	927	15
n9	n99	60.0	10	927	15
n9	n125	33.3	21	927	15
n14	n45	100.0	319	4.12e-187	644
n14	n14	100.0	319	4.12e-187	644
n14	n29	96.6	319	3.74e-180	621
n14	n25	99.0	301	3.07e-174	601
n14	n80	94.0	301	3.4e-165	571
n14	n15	93.0	301	2.43e-163	565
n14	n44	93.0	301	2.43e-163	565
n14	n46	93.0	301	2.43e-163	565
n14	n12	100.0	261	2.7e-154	535
n14	n31	100.0	261	2.7e-154	535
n14	n23	84.4	301	3.09e-150	521
n14	n13	94.6	261	4.61e-146	507
n14	n22	82.4	301	7.87e-146	507
n14	n27	82.4	301	7.87e-146	507
n14	n26	93.1	261	5.64e-144	500
n14	n11	93.1	261	9.62e-144	500
n14	n30	93.1	261	9.62e-144	500
n14	n8	92.7	262	2.14e-143	498
n14	n10	91.6	261	1.44e-139	486
n14	n74	76.5	289	2.15e-127	445
n14	n16	76.6	261	2.3e-121	425
n14	n24	61.7	298	3.02e-105	372
n14	n52	66.9	263	7.71e-101	357
n14	n53	66.8	262	1.01e-100	357
n14	n72	58.9	297	3.83e-100	355
n14	n81	58.8	311	1.45e-99	353
n14	n6	58.4	291	1.78e-97	346
n14	n5	59.5	291	3.03e-97	345
n14	n54	64.1	262	5.17e-97	344
n14	n2	63.9	263	1.5e-96	343
n14	n64	64.7	258	3.35e-96	342
n14	n62	62.7	263	1.27e-95	340
n14	n78	56.6	297	6.54e-92	327
n14	n9	52.8	326	7.48e-88	314
n14	n87	56.1	285	2.18e-87	312
n14	n69	57.6	283	2.84e-87	312
n14	n33	57.1	275	4.11e-86	308
n14	n34	56.4	282	5.36e-86	308
n14	n28	55.0	278	3.48e-85	305
n14	n32	49.3	292	3.37e-80	289
n14	n58	52.5	297	7.5e-80	287
n14	n73	50.5	293	3.72e-79	285
n14	n57	55.1	263	2.41e-78	282
n14	n68	48.8	301	2.41e-78	282
n14	n56	54.8	263	5.38e-78	281
n14	n55	54.4	263	2.67e-77	279
n14	n18	49.7	292	4.55e-77	278
n14	n7	49.5	303	3.85e-76	275
n14	n42	45.1	319	6.57e-76	274
n14	n70	47.6	292	5.56e-75	271
n14	n66	46.8	301	5.56e-75	271
n14	n77	46.2	305	9.49e-75	270
n14	n51	47.9	305	8.03e-74	267
n14	n88	47.7	287	1.05e-73	267
n14	n76	49.3	270	5.21e-73	265
n14	n86	48.4	275	7.52e-72	261
n14	n1	49.3	290	7.52e-72	261
n14	n19	45.2	314	9.82e-72	260
n14	n89	45.8	306	9.82e-72	260
n14	n59	46.7	289	6.36e-71	258
n14	n4	46.5	301	4.13e-70	255
n14	n21	47.2	288	2.67e-69	252
n14	n47	47.2	288	2.67e-69	252
n14	n71	43.3	300	1.73e-68	250
n14	n36	47.7	266	8.6e-68	247
n14	n60	47.4	270	2.12e-66	243
n14	n20	47.5	278	6.16e-66	241
n14	n41	44.3	305	1.05e-65	240
n14	n75	47.1	276	1.05e-65	240
n14	n61	42.7	307	1.37e-65	240
n14	n83	46.1	295	6.82e-65	238
n14	n43	41.0	288	6.39e-55	205
n14	n50	35.3	235	1.25e-34	137
n14	n79	36.0	236	6.22e-34	135
n14	n82	35.2	244	3.41e-32	129
n14	n67	35.7	244	1.3e-31	127
n14	n63	30.3	284	9.01e-25	104
n14	n40	29.1	247	9.96e-24	101
n14	n90	29.1	237	8.45e-15	71
n14	n38	26.0	254	4.19e-14	69
n14	n134	28.6	112	5.86e-08	49
n14	n37	28.3	127	9.36e-06	41
n14	n35	22.4	210	2.72e-05	40
n14	n65	27.7	130	4.65e-05	39
n14	n3	22.7	233	4.65e-05	39
n14	n17	29.0	93	6.07e-05	39
n14	n49	28.2	131	7.93e-05	38
n14	n127	29.4	126	0.00255	33
n14	n85	27.1	70	0.00568	32
n14	n110	29.2	89	0.00742	32
n14	n39	20.7	140	0.00969	31
n14	n100	30.8	117	0.00969	31
n14	n39	25.0	76	0.0282	30
n14	n161	23.6	301	0.0282	30
n14	n164	24.3	301	0.0282	30
n14	n108	28.3	92	0.0481	29
n14	n97	25.1	183	0.107	28
n14	n133	26.5	83	0.14	27
n14	n159	23.8	143	0.14	27
n14	n193	27.4	124	0.183	27
n14	n105	23.6	106	0.183	27
n14	n132	24.5	216	0.239	27
n14	n186	27.4	124	0.312	26
n14	n126	25.5	188	0.407	26
n14	n165	34.1	44	0.407	26
n14	n162	31.4	51	0.907	25
n14	n49	30.0	40	1.55	24
n14	n122	26.9	108	2.02	23
n14	n35	30.1	93	2.64	23
n14	n124	22.5	142	3.45	23
n14	n114	24.2	120	3.45	23
n14	n124	35.6	45	3.45	23
n14	n102	26.3	114	4.5	22
n14	n109	26.3	99	4.5	22
n14	n93	25.7	74	4.5	22
n14	n38	27.4	117	4.5	22
n14	n96	20.5	229	5.88	22
n14	n113	39.1	23	5.88	22
n14	n167	23.1	91	5.88	22
n14	n166	23.1	91	5.88	22
n14	n202	43.6	39	5.88	22
n14	n188	26.4	106	5.88	22
n14	n201	26.2	168	7.68	22
n14	n115	42.9	21	10	21
n14	n118	42.9	14	10	21
n14	n116	42.9	21	10	21
n14	n123	31.3	67	10	21
n14	n123	25.0	32	13.1	21
n14	n107	25.0	112	13.1	21
n14	n136	35.9	39	13.1	21
n14	n91	32.4	37	13.1	21
n14	n200	27.3	132	13.1	21
n14	n186	25.2	119	13.1	21
n14	n165	21.3	136	17.1	20
n14	n197	25.5	102	17.1	20
n14	n163	42.3	26	17.1	20
n14	n162	21.3	136	17.1	20
n14	n187	24.5	106	22.3	20
n14	n134	22.3	103	22.3	20
n14	n205	48.0	25	29.2	20
n14	n192	52.4	21	29.2	20
n14	n195	29.9	67	38.1	19
n14	n182	18.4	196	38.1	19
n14	n127	21.2	99	38.1	19
n14	n178	25.2	143	38.1	19
n14	n193	23.7	198	38.1	19
n14	n60	30.2	86	49.8	19
n14	n164	44.4	18	49.8	19
n14	n161	44.4	18	49.8	19
n14	n158	34.3	35	49.8	19
n14	n117	35.3	34	49.8	19
n14	n130	23.8	122	49.8	19
n14	n154	26.0	77	49.8	19
n14	n67	34.0	47	49.8	19
n14	n168	36.0	25	65	18
n14	n212	30.3	33	65	18
n14	n124	30.9	55	65	18
n14	n163	23.4	77	65	18
n14	n183	22.3	121	65	18
n14	n124	40.7	27	65	18
n14	n91	31.7	41	65	18
n14	n175	56.2	16	65	18
n14	n108	28.1	64	65	18
n14	n102	26.8	56	65	18
n14	n156	24.3	136	84.9	18
n14	n112	27.3	33	84.9	18
n14	n195	25.0	112	84.9	18
n14	n189	30.8	26	84.9	18
n14	n110	41.2	17	84.9	18
n14	n179	25.4	138	84.9	18
n14	n197	25.5	51	84.9	18
n14	n170	28.1	57	84.9	18
n14	n106	25.0	116	84.9	18
n14	n82	87.5	8	84.9	18
n14	n177	24.2	62	84.9	18
n14	n149	34.0	47	111	18
n14	n99	32.4	37	111	18
n14	n61	40.7	27	111	18
n14	n192	28.6	28	111	18
n14	n213	26.2	42	111	18
n14	n17	31.6	38	111	18
